Date,Value
1988-11,173.75
1988-11,173.494995
1988-11,173.274994
1988-11,169.240005
1988-11,168.955002
1988-11,168.104996
1988-11,165.524994
1988-11,166.205002
1988-11,166.524994
1988-11,163.815002
1988-11,164.350006
1988-11,167.190002
1988-11,165.720001
1988-11,165.994995
1988-11,167.169998
1988-11,169.184998
1988-12,171.330002
1988-12,171.615005
1988-12,172.854996
1988-12,174.014999
1988-12,172.839996
1988-12,171.884995
1988-12,171.794998
1988-12,171.110001
1988-12,170.255005
1988-12,170.869995
1988-12,171.619995
1988-12,174.014999
1988-12,175.389999
1988-12,175.074997
1988-12,174.660004
1988-12,174.759995
1988-12,175.610001
1988-12,175.220001
1988-12,175.130005
1988-12,176.679993
1988-12,177.410004
1989-01,174.625
1989-01,177.559998
1989-01,177.485001
1989-01,177.520004
1989-01,177.649994
1989-01,177.065002
1989-01,177.595001
1989-01,179
1989-01,179.100006
1989-01,179.199997
1989-01,177.089996
1989-01,178.645004
1989-01,180.570007
1989-01,180.320007
1989-01,178.205002
1989-01,180.175003
1989-01,181.559998
1989-01,183.994995
1989-01,183.544998
1989-01,184.785004
1989-01,186.470001
1989-02,188.369995
1989-02,189.865005
1989-02,189.975006
1989-02,189.464996
1989-02,192.054993
1989-02,190.050003
1989-02,188.690002
1989-02,185.705002
1989-02,185.404999
1989-02,185.630005
1989-02,187.414993
1989-02,187.824997
1989-02,188.509995
1989-02,188.169998
1989-02,185.759995
1989-02,186.470001
1989-02,184.589996
1989-02,183.815002
1989-02,183.789993
1989-03,183.600006
1989-03,185.460007
1989-03,185.815002
1989-03,187.505005
1989-03,186.699997
1989-03,186.255005
1989-03,185.350006
1989-03,184.994995
1989-03,185.880005
1989-03,185.354996
1989-03,185.365005
1989-03,187.134995
1989-03,182.009995
1989-03,179.875
1989-03,182.039993
1989-03,180.589996
1989-03,181.039993
1989-03,181.145004
1989-03,182.014999
1989-03,183.339996
1989-03,184.365005
1989-03,185.869995
1989-04,185.830002
1989-04,185.535004
1989-04,186.089996
1989-04,186.199997
1989-04,188.399994
1989-04,189.274994
1989-04,190.910004
1989-04,192.529999
1989-04,191.830002
1989-04,194.630005
1989-04,194.589996
1989-04,196.830002
1989-04,198.070007
1989-04,197.649994
1989-04,198.860001
1989-04,198.315002
1989-04,197.240005
1989-04,197.25
1989-04,199.570007
1989-04,200.470001
1989-05,200.75
1989-05,200.744995
1989-05,201.585007
1989-05,202.095001
1989-05,203.440002
1989-05,203.039993
1989-05,202.684998
1989-05,203.014999
1989-05,203.514999
1989-05,207.154999
1989-05,208.895004
1989-05,208.255005
1989-05,210.729996
1989-05,211.059998
1989-05,212.610001
1989-05,212.369995
1989-05,210.625
1989-05,211.985001
1989-05,212.839996
1989-05,214.434998
1989-05,213.589996
1989-05,214.544998
1989-06,215.589996
1989-06,217.789993
1989-06,213.399994
1989-06,214.395004
1989-06,219.880005
1989-06,219.389999
1989-06,218.794998
1989-06,218.600006
1989-06,216.544998
1989-06,216.664993
1989-06,213.089996
1989-06,212.815002
1989-06,212.285004
1989-06,211.039993
1989-06,210.910004
1989-06,212.220001
1989-06,214.259995
1989-06,213.615005
1989-06,213.934998
1989-06,211.070007
1989-06,206.770004
1989-06,204.585007
1989-07,205.464996
1989-07,206.365005
1989-07,207.669998
1989-07,209.580002
1989-07,209.330002
1989-07,209.940002
1989-07,210.869995
1989-07,211.479996
1989-07,212.865005
1989-07,213.735001
1989-07,211.384995
1989-07,213.610001
1989-07,211.095001
1989-07,210.865005
1989-07,208.115005
1989-07,208.014999
1989-07,209.895004
1989-07,212.755005
1989-07,213.145004
1989-07,214.274994
1989-08,212.835007
1989-08,212.839996
1989-08,214.559998
1989-08,215.139999
1989-08,218.759995
1989-08,219.729996
1989-08,217.850006
1989-08,217.419998
1989-08,216.304993
1989-08,214.809998
1989-08,215.869995
1989-08,214.869995
1989-08,216.149994
1989-08,216.720001
1989-08,214.184998
1989-08,215.384995
1989-08,217.490005
1989-08,220.395004
1989-08,220.820007
1989-08,221.460007
1989-08,220.300003
1989-08,221.399994
1989-08,222.005005
1989-09,223.514999
1989-09,223.580002
1989-09,221.669998
1989-09,221.199997
1989-09,222.654999
1989-09,222.960007
1989-09,224.324997
1989-09,224.615005
1989-09,222.410004
1989-09,221.960007
1989-09,221.75
1989-09,221.934998
1989-09,222.304993
1989-09,222.654999
1989-09,223.889999
1989-09,223.889999
1989-09,223.869995
1989-09,223.804993
1989-09,226.25
1989-09,226.389999
1989-10,228.110001
1989-10,228.735001
1989-10,230.899994
1989-10,231.740005
1989-10,234.404999
1989-10,236.785004
1989-10,236.085007
1989-10,235.085007
1989-10,234.544998
1989-10,224.664993
1989-10,224.945007
1989-10,224.244995
1989-10,226.524994
1989-10,231.529999
1989-10,231.050003
1989-10,228.759995
1989-10,226.175003
1989-10,226.115005
1989-10,222.054993
1989-10,218.839996
1989-10,219.074997
1989-10,222.615005
1989-11,223.309998
1989-11,219.449997
1989-11,219.054993
1989-11,215.184998
1989-11,217.649994
1989-11,220.369995
1989-11,220.649994
1989-11,222.529999
1989-11,222.755005
1989-11,221.369995
1989-11,222.345001
1989-11,221.699997
